# the fields as a function of distance for the 600MHz paris, 
# col1: distance from the high field center (m)
# col2: magnetic field (T)
0.305	3.23174
0.306	3.19059
0.307	3.14996
0.308	3.10984
0.309	3.07023
0.31	3.03113
0.311	2.99253
0.312	2.95442
0.313	2.9168
0.314	2.87967
0.315	2.84302
0.316	2.80684
0.317	2.77113
0.318	2.73588
0.319	2.7011
0.32	2.66677
0.321	2.63289
0.322	2.59945
0.323	2.56645
0.324	2.53389
0.325	2.50176
0.326	2.47005
0.327	2.43876
0.328	2.40789
0.329	2.37742
0.33	2.34736
0.331	2.3177
0.332	2.28844
0.333	2.25957
0.334	2.23108
0.335	2.20297
0.336	2.17524
0.337	2.14788
0.338	2.12089
0.339	2.09426
0.34	2.06799
0.341	2.04207
0.342	2.0165
0.343	1.99127
0.344	1.96638
0.345	1.94183
0.346	1.91761
0.347	1.89372
0.348	1.87015
0.349	1.8469
0.35	1.82396
0.351	1.80133
0.352	1.77901
0.353	1.75699
0.354	1.73527
0.355	1.71384
0.356	1.6927
0.357	1.67185
0.358	1.65128
0.359	1.63099
0.36	1.61097
0.361	1.59122
0.362	1.57174
0.363	1.55253
0.364	1.53357
0.365	1.51487
0.366	1.49642
0.367	1.47822
0.368	1.46027
0.369	1.44256
0.37	1.42509
0.371	1.40786
0.372	1.39085
0.373	1.37408
0.374	1.35753
0.375	1.34121
0.376	1.32511
0.377	1.30922
0.378	1.29354
0.379	1.27808
0.38	1.26283
0.381	1.24778
0.382	1.23293
0.383	1.21828
0.384	1.20383
0.385	1.18957
0.386	1.1755
0.387	1.16162
0.388	1.14792
0.389	1.13441
0.39	1.12108
0.391	1.10792
0.392	1.09495
0.393	1.08214
0.394	1.0695
0.395	1.05704
0.396	1.04473
0.397	1.0326
0.398	1.02062
0.399	1.0088
0.4	0.99713
0.401	0.98562
0.402	0.97427
0.403	0.96306
0.404	0.952
0.405	0.94109
0.406	0.93031
0.407	0.91969
0.408	0.9092
0.409	0.89884
0.41	0.88863
0.411	0.87854
0.412	0.86859
0.413	0.85877
0.414	0.84907
0.415	0.83951
0.416	0.83006
0.417	0.82074
0.418	0.81154
0.419	0.80246
0.42	0.7935
0.421	0.78465
0.422	0.77592
0.423	0.7673
0.424	0.75879
0.425	0.75039
0.426	0.74209
0.427	0.73391
0.428	0.72583
0.429	0.71785
0.43	0.70997
0.431	0.7022
0.432	0.69452
0.433	0.68694
0.434	0.67946
0.435	0.67207
0.436	0.66478
0.437	0.65758
0.438	0.65047
0.439	0.64345
0.44	0.63652
0.441	0.62967
0.442	0.62291
0.443	0.61624
0.444	0.60965
0.445	0.60314
0.446	0.59671
0.447	0.59037
0.448	0.5841
0.449	0.57791
0.45	0.5718
0.451	0.56576
0.452	0.5598
0.453	0.55392
0.454	0.5481
0.455	0.54236
0.456	0.53669
0.457	0.53108
0.458	0.52555
0.459	0.52008
0.46	0.51469
0.461	0.50935
0.462	0.50409
0.463	0.49888
0.464	0.49374
0.465	0.48867
0.466	0.48365
0.467	0.47869
0.468	0.4738
0.469	0.46896
0.47	0.46419
0.471	0.45947
0.472	0.4548
0.473	0.4502
0.474	0.44565
0.475	0.44115
0.476	0.4367
0.477	0.43231
0.478	0.42798
0.479	0.42369
0.48	0.41945
0.481	0.41527
0.482	0.41113
0.483	0.40705
0.484	0.40301
0.485	0.39902
0.486	0.39507
0.487	0.39118
0.488	0.38732
0.489	0.38352
0.49	0.37976
0.491	0.37604
0.492	0.37236
0.493	0.36873
0.494	0.36514
0.495	0.36159
0.496	0.35809
0.497	0.35462
0.498	0.35119
0.499	0.34781
0.5	0.34446
0.501	0.34115
0.502	0.33788
0.503	0.33465
0.504	0.33145
0.505	0.32829
0.506	0.32516
0.507	0.32208
0.508	0.31902
0.509	0.316
0.51	0.31302
0.511	0.31007
0.512	0.30715
0.513	0.30427
0.514	0.30141
0.515	0.29859
0.516	0.29581
0.517	0.29305
0.518	0.29032
0.519	0.28763
0.52	0.28496
0.521	0.28232
0.522	0.27972
0.523	0.27714
0.524	0.27459
0.525	0.27207
0.526	0.26958
0.527	0.26711
0.528	0.26467
0.529	0.26226
0.53	0.25987
0.531	0.25751
0.532	0.25518
0.533	0.25287
0.534	0.25059
0.535	0.24833
0.536	0.2461
0.537	0.24389
0.538	0.2417
0.539	0.23954
0.54	0.2374
0.541	0.23529
0.542	0.2332
0.543	0.23113
0.544	0.22908
0.545	0.22705
0.546	0.22505
0.547	0.22307
0.548	0.2211
0.549	0.21916
0.55	0.21724
0.551	0.21534
0.552	0.21346
0.553	0.2116
0.554	0.20976
0.555	0.20794
0.556	0.20614
0.557	0.20436
0.558	0.20259
0.559	0.20085
0.56	0.19912
0.561	0.19741
0.562	0.19572
0.563	0.19405
0.564	0.19239
0.565	0.19075
0.566	0.18913
0.567	0.18752
0.568	0.18593
0.569	0.18436
0.57	0.1828
0.571	0.18126
0.572	0.17974
0.573	0.17823
0.574	0.17673
0.575	0.17525
0.576	0.17379
0.577	0.17234
0.578	0.17091
0.579	0.16949
0.58	0.16808
0.581	0.16669
0.582	0.16532
0.583	0.16395
0.584	0.1626
0.585	0.16127
0.586	0.15994
0.587	0.15864
0.588	0.15734
0.589	0.15606
0.59	0.15479
0.591	0.15353
0.592	0.15228
0.593	0.15105
0.594	0.14983
0.595	0.14862
0.596	0.14742
0.597	0.14624
0.598	0.14506
0.599	0.1439
0.6	0.14275
0.601	0.14161
0.602	0.14048
0.603	0.13937
0.604	0.13826
0.605	0.13716
0.606	0.13608
0.607	0.13501
0.608	0.13394
0.609	0.13289
0.61	0.13184
0.611	0.13081
0.612	0.12979
0.613	0.12877
0.614	0.12777
0.615	0.12677
0.616	0.12579
0.617	0.12481
0.618	0.12385
0.619	0.12289
0.62	0.12194
0.621	0.121
0.622	0.12007
0.623	0.11915
0.624	0.11824
0.625	0.11733
0.626	0.11644
0.627	0.11555
0.628	0.11467
0.629	0.1138
0.63	0.11294
0.631	0.11208
0.632	0.11124
0.633	0.1104
0.634	0.10957
0.635	0.10874
0.636	0.10793
0.637	0.10712
0.638	0.10632
0.639	0.10552
0.64	0.10474
0.641	0.10396
0.642	0.10319
0.643	0.10242
0.644	0.10166
0.645	0.10091
0.646	0.10017
0.647	0.09943
0.648	0.0987
0.649	0.09798
0.65	0.09726
0.651	0.09655
0.652	0.09584
0.653	0.09515
0.654	0.09445
0.655	0.09377
0.656	0.09309
0.657	0.09242
0.658	0.09175
0.659	0.09109
0.66	0.09043
0.661	0.08978
0.662	0.08914
0.663	0.0885
0.664	0.08787
0.665	0.08724
0.666	0.08662
0.667	0.086
0.668	0.08539
0.669	0.08479
0.67	0.08419
0.671	0.08359
0.672	0.083
0.673	0.08242
0.674	0.08184
0.675	0.08126
0.676	0.08069
0.677	0.08013
0.678	0.07957
0.679	0.07902
0.68	0.07847
0.681	0.07792
0.682	0.07738
